"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
17.3455805169106,2.79596620862501,10.9909960482867,21.4364543796019,19.7978362161562,0.814849624060151,25.4234785903751,3.89425287356322,1.07199248120301,0.973563218390805,NA,NA,18.5698305287027,0.407912087912088
4.99179738562091,4.38788507916535,6.93712418300653,9.44875851945056,1.2,11.8691265597148,7.30819544930271,1.25555555555556,3.488545664255,3.35010730138758,1.8,0.816666666666666,0.8,0.522450980392157
6.4313045896123,3.09396356243647,5.76165845648604,4.28066591440381,4.05995280157247,0.520833333333334,3.96620689655172,4.43141144329313,NA,0.957360285374553,NA,NA,0.711111111111111,NA
15.6655402646371,10.5039027371384,3.6278822527196,5.70402712298202,2.88547970912503,7.82645502645503,9.12287052241075,NA,1.04352733686067,NA,NA,2.4,4.1963622018008,1.50174139051332
5.48338453661034,3.01026275840012,0.520923520923521,9.57168916007105,5.48897329171002,4.77440860215054,6.41032258064516,5.96801075268817,NA,3.97867383512545,0.827138397502602,NA,1.03392299687825,0.520923520923521
15.5993147063891,12.2025559802018,15.0657501824866,24.7748549507724,21.5462385807659,3.16118421052632,19.7159701306051,5.52749060150376,NA,NA,NA,NA,1.78035456606885,4.53995157384988
8.42278408908572,4.24924538025473,6.05114709851552,9.03283451033248,2.89803921568627,3.87857101731614,3.5850598315768,3.92443717354083,0.539102564102564,NA,8.58382978723405,1.70526315789474,0.492307692307692,2.19517345399698
8.66163179785471,4.4347320040691,7.64377558134615,10.5745091416809,4.41193300866816,5.49579742057251,10.181305617557,6.04238859180036,0.533333333333333,NA,NA,NA,4.37979797979798,0.220385674931129
2.74636133523177,4.4874961896273,5.94869841269841,3.19048831935875,0.0653333333333339,1.82857142857143,1.88266666666667,1.82857142857143,0.173333333333332,1.82857142857143,3.45570321151717,3.62427409988385,5.78239202657807,0.413028001898434
9.96266968325792,5.75136521406064,0.846153846153846,4.42337425894193,2.67889492753623,1.30316742081448,13.461855155636,1.30316742081448,3.44308943089431,NA,NA,NA,2.60633484162896,1.44030979569844
9.16125937583219,1.93775859581391,2.77731092436975,12.0341618365222,6.9942216906566,5.22048499301229,5.22072183477696,2.01429499675114,1.21008403361345,NA,3.43656105905102,NA,2.66337221817167,1.85137223138724
1.96923076923077,3.1908598666291,2.6374471682164,8.1226636611252,4.18803418803419,6.8246830092984,6.81518737672584,7.3934065934066,1.85714285714286,NA,12.0342857142857,NA,0.837606837606837,1.55387667887668
6.91336280863939,5.7893276105304,5.37733714175325,8.32943930967909,3.59990005391829,NA,10.1925923647079,10.6886935405537,0.380952380952381,NA,NA,NA,5.59480780042921,NA
8.08683792575583,5.38326153846154,3.88846153846154,9.17804871794871,4.0344,5.65384615384615,15.8045780711825,NA,NA,2.35576923076923,4.65974925373135,NA,3.61301069651741,0.231648009950248
4.28,2.38846899224806,3.17,0.824098837209303,3.03769379844961,1.6,4.96839147286821,4.92,0.107558139534884,1.92,6.70839147286822,NA,NA,0.107558139534884
9.07393939393939,5.55276369098364,2.54448484848485,6.34741938198205,2.70342857142857,10.1038095238095,8.05380111675764,NA,1.15368115942029,NA,1.68396825396825,NA,4.84444444444444,0.471014492753625
4.47894736842105,4.36509935419771,5.80405701754386,4.95192067351688,3.76781708369284,3.06375227686703,11.8187926939803,3.76005961251863,0.241776315789473,1.39261467130319,NA,NA,10.0824561403509,0.241776315789473
12.4971078304412,3.44695682544167,2.77704394371061,10.2739998273332,5.5074740411104,7.52447552447553,4.30059824574976,NA,0.364672364672364,NA,0.647938122483577,2.78098386604148,2.45335718011775,NA
11.7273118118143,2.48978835184851,3.39398097989648,4.96910741927344,4.02447225510645,3.11975308641975,8.18534489097373,6.51754682773314,NA,3.11975308641975,NA,1.84615384615385,0.347903292772508,NA
5.2051282051282,3.25415243268188,3.29214540744905,3.63955194703955,0.153124428428072,0.523636363636364,5.19090525871418,NA,NA,0.349090909090909,11.3919257086999,NA,2.69591484538853,NA
3.90369905956113,3.30488292286612,6.02900432900433,8.50111626677839,3.95391849529781,3.88658008658009,6.72539517792488,0.699166103222899,NA,2.33194805194805,0.393197278911565,NA,1.81128526645768,1.86474589835935
6.69648484848485,1.32398204264871,4.57377777777778,7.09765967436927,3.42963232323232,4.81333333333333,6.42799102132436,0.414141414141416,0.481333333333334,2.888,3.57990867579908,NA,1.5978404040404,0.512533333333334
7.47806837606838,5.80370940170941,0.940800000000001,5.98518518518518,6.2048097412481,NA,4.5778962962963,11.76,0.924074074074073,NA,4.55662802950474,1.97260273972603,2.5908,0.444444444444445
21.2521077199174,15.2390205575448,10.3002950398421,27.4841465627027,22.7380785891622,14.8590335726127,28.9515486194478,3.43241758241758,3.09584188705068,NA,NA,NA,NA,NA
12.7603002699055,2.72222222222222,7.99884502923977,4.82923076923077,2.7932905982906,8.16666666666667,8.78163405308142,1.96153846153846,NA,2.04166666666667,NA,NA,1.6417094017094,1.63013784461153
3.85682331474888,2.83333333333333,8.00436118818779,10.7211233874243,6.47963456156659,7.01315419594873,7.80591280132576,NA,0.724310776942355,5.1315762409381,3.75743929086267,NA,4.53130536184836,NA
8.34074074074074,2.27296452570714,3.42606443842216,4.82983338332446,3.29936685721663,0.659608451250242,2.36345066745018,3.6151640068058,0.970149253731346,0.3,0.452128876844325,1.73923517012947,5.2543450767841,0.888311393877237
8.61255102040816,2.68125472411187,6.84138321995465,3.49765904509952,3.14421768707483,8.96055555555555,8.97991622574956,0.668518518518519,0.866666666666666,NA,6.25125,NA,5.67397266313933,NA
9.22762937545547,5.34767621684915,3.42222222222222,12.4821961600909,12.0801418493726,4.24150452721881,8.886960836689,1.81774574631717,NA,NA,1.85155285462978,NA,9.67979387152823,1.83576724596968
11.4628939636536,5.67547150726063,7.58948828948829,24.4453499061772,20.7044922809306,0.303061224489796,7.27021543789913,22.2966322718378,NA,2.39307961306716,0.89786756453423,17.5758904109589,18.2943332401454,21.5704109589041
6.95656580950699,19.7123054555805,2.83333333333333,22.0200847952199,15.5369064817714,12.3783384929331,24.3126630877982,NA,0.894179894179897,NA,NA,NA,28.7294494494495,0.894179894179897
5.56901960784314,5.75786864173349,5.24554712207464,6.50357746220237,4.70443288241416,10.2932778355879,7.88725990083859,11.3961290322581,NA,NA,NA,NA,0.647058823529411,0.44735294117647
21.9091300984592,3.43121609251937,22.2774235694081,8.54433283919399,0.818181818181818,10.5579408746982,29.1124912623548,10.7689390036806,NA,0.775757575757577,0.710042800890259,0.545454545454545,NA,NA
5.87150818222026,1.37263157894737,2.64524221453287,10.0658534134902,8.63190383365822,0.925714285714286,7.291983342429,8.01576293675365,NA,NA,1.96438824106882,5.59287045586676,1.2,1.81839589226477
8.41111111111111,0.625,4.50428367928368,9.85586273395262,8.58873043311246,2.22222222222222,4.69810577084704,1.59989062994553,0.156021189729054,1.99074074074074,0.156021189729054,1.17338217338217,5.28021978021978,1.94093637016011
9.42101449275362,0.594293478260869,7.30010611788967,4.72580275587044,3.46891414823362,5.19909420289855,9.33760556298973,4.12777210738222,NA,NA,2.6389779188267,NA,1.91928915216586,NA
6.6392694063927,1.26941974418542,4.64047619047619,4.16353036754459,3.07523885061542,3.38690476190476,12.5951269599671,1.7819957873423,0.666666666666667,NA,3.26398601398602,1.87149692412851,NA,0.666666666666667
6.88284766642976,5.24829903269324,5.56817819110767,9.94223834148361,5.12373374666322,0.761904761904762,4.89084106720338,5.32988721804512,NA,1.14285714285714,4.89673550966023,0.582231698649607,9.60872814948763,NA
8.42972647835806,2.95885274748433,2.96666666666667,4.61220829852408,2.80878195488721,4.86666666666667,2.64723586744639,NA,NA,1.6,7.42736842105263,NA,0.613894736842105,NA
6.32789350872214,5.11422906428876,10.7108508135847,27.3231156178298,24.2047326203209,8.75855327468231,23.2876450774421,2.0996822900283,NA,3.67294169583452,2.27368421052632,NA,7.51721566598003,2.94193548387097
7.4987012987013,2.42636201127382,8.08017316017316,4.98666979936994,4.12952694222708,6.66088181681126,6.63798927440719,1.15495908885325,NA,2.35636363636364,1.97014925373135,NA,1.17818181818182,NA
5.23842940685046,5.82036943094952,9.89133945976051,4.56778183799327,1.78861894600345,7.88112344352946,3.39746173945502,0.36839074466177,0.127739984882842,NA,5.93890409815132,1.96296296296296,NA,1.07936507936508
8.6451807888931,4.34980362016602,2.02620845129495,5.57836335583184,2.83764155662265,8.94488413547237,12.2938080321255,8.22915906469539,NA,NA,3.03902896411547,2.38817307692308,NA,0.730372148859544
13.8362195663293,0.918922888616888,11.0328775688476,12.7433439346893,4.12681933238412,NA,15.3408814280035,19.1835287340935,2.7712037037037,2.04348599905078,0.743818681318681,NA,5.9174185999186,0.918922888616888
17.1859774707463,12.1491125666085,8.19645598616755,14.6915373501044,9.31350976310834,24.0067465894998,23.3352653920264,1.15555555555556,0.592592592592592,8.76745081564085,NA,NA,8.59954958107295,0.711111111111111
6.86942196000368,2.22667569571693,4.85439184084614,8.8842245237182,6.36655701943225,1.60138528138528,4.35160848692705,2.01687931951089,1.75730417061339,NA,3.60085484136117,NA,0.343238304192956,1.34032779356468
8.00333333333334,6.85432018408942,1.33333333333333,11.8345481591059,NA,4.40183333333334,9.82210683760684,4.9515,NA,NA,1.05108481262327,1.05108481262327,2.62771203155819,2.30416666666667
8.7415910808768,9.63752973779304,14.3836342635998,24.1027996462185,18.1589408987708,11.2504130087042,22.6705636070854,2.32187394674755,NA,3.7415910808768,NA,1.95348837209302,11.2972429761655,0.204204204204203
6.28076923076923,3.53867293447293,3.45179487179487,5.38346666666667,5.38346666666667,7.14051282051282,6.40666666666667,0.587777777777778,2.35868717948718,4.16529914529915,NA,0.512533333333334,2.38017094017094,NA
9.01557786147823,4.05594395087456,4.24819624819625,11.9743305850949,6.07668617790175,3.6321043695827,6.954556788241,11.5016638370119,0.415584415584415,NA,NA,NA,5.17590527484013,0.843500467144191
8.63048245614035,2.08666963015647,3.55555555555556,12.267758811443,10.0436403508772,1.77777777777778,9.78987019914651,4.93421052631579,NA,1.97368421052632,5.95584617512249,NA,5.82858187134503,2.36845029239766
8.41754385964912,3.0369511697905,5.76009071261148,9.7170372748212,5.03240324838069,2.73780880773362,10.1746294307197,2.47991407089151,1.96666666666667,1.83673469387755,3.03933949706803,NA,3.98041946972694,1.03069605832763
3.63757785467128,3.99400395452299,3.24837662337662,6.77048319327731,5.08403361344538,4.93287197231834,5.59060093021166,5.59058823529412,1.01680672268907,2.63086505190311,3.34090909090909,2.03361344537815,1.33928571428572,1.01680672268907
11.5189406533211,2.13182767044193,7.95482489187103,14.5650370123621,10.5332903989933,10.3201754385965,10.698025760604,5.6875,0.32,3.15899122807018,1.51527426160337,1.51527426160337,3.68585526315789,NA
12.749530512807,3.19468305988682,4.60722239562365,2.45658782179158,1.20915378595629,15.1738875584063,8.99685904132321,16.9247207382224,NA,NA,4.29531715328302,0.888888888888889,6.41701027497615,0.4155029923055
9.65626438791888,2.8553763300986,4.75942849483641,6.55303131934677,5.48858774011005,5.30082559339526,9.03654135338346,1.07354838709677,1.10952380952381,1.37442394914622,NA,NA,5.43150910583159,0.0735483870967739
9.76113604471814,3.03609768009768,1.80372670807454,8.78752208235073,3.08111888111888,NA,7.07010741000294,14.0613468372424,0.775757575757577,3.71834920634921,3.77137829061973,NA,0.502564102564103,0.775757575757577
7.66092983939138,NA,9.3401722469281,11.5744065076507,7.73779901258163,9.20007889546351,14.3458438996901,9.93245421245421,4.52307692307692,NA,NA,NA,3.59619047619048,1.81787439613527
3.6615054065752,0.626424220601914,23.6029911984647,8.76781720033656,5.26563014644015,23.6092299838339,16.9876360398887,0.927922705314009,0.185185185185185,2.38684931506849,32.4255443383558,0.677402706514238,2.4,0.185185185185185
7.27857142857143,1.6884490082953,2.8,3.0093567251462,1.82857142857143,NA,7.15711007476497,4.95972200543554,0.0277777777777775,NA,7.10567251461989,NA,6.35599415204678,0.0277777777777775
18.3722829710215,1.48754268099245,1.070323457223,14.7540130283819,NA,23.4485908319185,20.2868830737433,NA,1.070323457223,6.17068179787329,5.09586980121912,1.83333333333333,6.67068179787329,NA
9.00243955103932,6.74355832207849,8.17939521553464,15.4577809868871,7.22807836489345,7.98868227105576,9.84029237166322,3.85964912280702,0.748538011695907,4.00742115027829,NA,NA,2.07602680408572,0.748538011695907
12.6381750680637,4.12837256848025,6.31617866004963,6.3355962565263,2.68632221870334,0.277219251336898,8.30861449116923,4.83525119270232,0.895104895104894,NA,NA,NA,7.73913043478261,0.895104895104894
4.9517734599082,20.8987308253521,17.1123035752484,28.3055401429172,27.5891587717313,3.46685673556664,23.3658370525311,5.23504273504273,NA,NA,1.63333333333333,3.02368802531497,10.7457205677887,1.74501424501424
6.25524856407209,7.26835936037149,5.48821548821549,3.77580962057179,2.77594430070647,3.7037037037037,0.292648325480064,5.55555555555556,0.0975494418266879,NA,0.195098883653376,8.16043478260869,NA,3.48737870203317
11.8273873255127,3.83038687503334,5.83355931306396,4.2731475748194,2.50665978672171,5.37816084722659,7.47206172083244,6.53062388591801,0.342105263157894,3.07323476984377,NA,NA,NA,0.342105263157894
14.3677932211081,3.45870560136488,6.74426807760141,7.95956586623253,1.7738434405101,5.48974156037868,10.9825718325995,8.58459160722319,1.27272727272727,1.78076770874555,1.77777777777778,NA,7.58152292152293,NA
1.73739495798319,20.7152393108312,8.60034722222222,14.4906597222222,12.0705902777778,4.13012852199703,28.7658883259186,5.10037157755259,NA,2,7.43908898305085,1.76002506265664,0.866666666666666,0.0867523479980228
13.4783058172865,5.81667746529807,1.73163265306122,8.55726647258718,5.12557011602267,11.866093427036,11.4020133938216,NA,NA,NA,1.96610169491525,NA,3.92849293563579,3.84642475723151
8.69558885942969,18.8444414610764,3.47619047619047,30.9253223152196,28.8068931253618,3.33333333333333,23.6106852134793,NA,NA,NA,1.87588652482269,23.2066666666667,24.6206746031746,1.49404949145434
14.3617351675418,1.04166666666667,3.40750915750916,17.0207405764733,7.2944493006993,7.88722808663695,20.3768127990763,9.44562880742684,5.2833855799373,NA,1.51515151515151,NA,27.5189920424403,NA
6.68931240597626,6.99971119638262,4.29633787996308,8.55340703318032,1.80812726812389,8.09590372513895,8.69282370997255,7.84545163890782,0.496031746031746,2.7993143709858,NA,NA,4.65406363406195,0.937499999999999
11.0060758251116,3.36879458479125,1.47507352941176,11.6354646377181,5.58743725522906,12.2648896434635,12.5355026330143,NA,1.68700093428838,NA,2.25932177642748,NA,5.35311585175958,NA
22.5093989464176,7.79523830248468,9.39662803664357,24.1471171171171,22.7765167030384,5.12032270365604,21.406280701731,0.0747414080747413,3.42701863354037,1.72991358705645,NA,NA,4.08575412146841,1.42857142857143
17.4197680590834,6.40647951247367,10.364522417154,24.7369528619529,22.2770833333333,12.8240740740741,19.5844735119223,0.555555555555555,2.13986354775829,5.41358024691358,15.6541666666667,NA,15.8730697980454,1.88549973418394
5.70654890703648,4.20419366729527,5.8217336176895,8.88251749522933,3.94720312367371,8.11155080213903,5.66204485877968,NA,NA,2.38575023592324,2.81073575488683,NA,2.97474747474747,1.0714875943693
11.849151959152,5.56965382570646,13.8787330213646,12.0452386356334,5.83151570651571,9.76615384615385,12.498159691186,7.73224358974359,1.50581453634085,NA,NA,NA,6.00546398046398,NA
7.56697450697451,3.2675050416604,11.6004704108657,9.65523729673927,5.46010752952152,8.00028580967574,7.63333623967067,3.55961430605699,NA,2.31142857142857,2.38243935438642,NA,1.48760330578512,NA
5.2,24.7201830863121,18.6379445071724,8.73226351351352,NA,1.66666666666667,20.2692792792793,2.76228603603604,NA,NA,27.8902702702703,NA,2.49147717257183,3.02556306306307
4.89019607843138,0.234248366013073,4.6,4.62166494668042,2.56984520123839,0.117124183006537,9.31712418300654,3.33333333333333,0.367120743034056,NA,7.78526315789474,NA,1.90091503267974,0.734241486068109
6,8.0549494949495,2.90666666666667,8.3260606060606,5.69454545454545,10.550303030303,8.80530303030303,NA,1.47058823529412,NA,1.99784610814023,0.343434343434343,5.43939393939394,NA
4.18942105666743,4.89293838436959,6.10010735373054,9.12786260236335,4.66615520585275,4.98619737750172,8.25550536420101,4.6817249444061,1.10804386166705,NA,NA,0.717870031669654,1.79467507917413,NA
11.3168356825796,4.80544948371505,3.55723198370257,7.08591301048049,3.32739156268568,7.71539512774807,9.23381586502694,7.13082940127923,0.415584415584415,NA,1.36111111111111,1.91943330362448,NA,NA
6.04936060108474,NA,22.7861532531759,27.7427782537264,24.6568918066465,0.64935064935065,21.5300848153571,3.48961712479322,NA,NA,1.82402597402597,5.85410973302501,2.95643535568909,1.51641999523972
18.6874360726303,12.6132835856596,9.21143451319922,16.0228466464191,10.1796442390704,17.4188872491145,4.00811436160917,19.6520779220779,1.01524390243903,9.82603896103896,3.20177383592018,5.40381297999831,8.9327626918536,4.35021424351663
10.3291137123746,1.46701388888889,9.53807471664808,17.0323784036012,5.02083333333333,5.75905797101449,12.2479630016722,4.54867788461538,1.44927536231884,0.891077898550726,NA,NA,8.23008304195804,NA
4.53333333333333,0.945289115646259,1.5,3.6081462585034,1.63142857142857,5.79063492063493,6.22936507936508,7.17701814058957,3.20961451247166,NA,1.03142857142857,NA,2.06285714285714,1.22042517006803
4.54724945533769,6.25009688107668,2.56666666666667,9.48931776226693,3.26762740311496,3.02457788671024,7.71794168269716,3.02457788671024,NA,NA,3.94691029057226,1.9158953722334,7.38222317521868,0.448464528785815
11.2280815937309,4.67071957372248,2.94489795918367,2.8744711097487,3.4581534611876,4.51871657754011,6.94620046620047,5.30100732600733,1.64700091575091,1.125,1.79511533242876,0.631472769654588,3.56213574982232,4.39435148185148
19.1259433268183,2.92681969193597,7.96189793651362,20.1670510243285,11.0398966947208,27.6635764483553,18.4966463159063,NA,1.42003081664099,7.76216174795068,NA,NA,4.13935366958623,5.68012326656394
4.80100108225108,2.38352272727273,3.13301700680272,7.90251700680272,5.7459693877551,6.70476190476191,10.1180952380952,NA,NA,3.04761904761905,1.37183858998145,NA,3.6092074829932,1.21904761904762
7.32005215879455,5.73852010733844,0.143790849673203,10.7014489236555,8.96371073160447,2.17241379310345,2.94718922051579,1.81034482758621,0.143790849673203,NA,6.55876900259547,NA,0.724137931034483,1.44602150537633
9.54182602828509,2.35059314148476,5.44564953927699,15.1708026085562,14.6473458184328,5.21116485218316,13.7311539434964,1.67747555648013,0.444444444444444,1.2716049382716,NA,NA,4.23906658174144,1.02974828375286
2.34920634920635,0.838368325138622,5.85932176413463,5.32501634708599,4.55710335747202,3.03220528717816,0.718055653408277,3.11111111111111,0.00839576336863836,NA,1.8449948927477,NA,NA,0.0872468622619315
11.3536894775766,3.79057700557701,7.16077726602369,7.58805740557728,2.06779207779208,13.6216216216216,11.709558694511,14.4071291414058,NA,0.585969498910675,NA,NA,NA,3.25014750044162
7.99924138381401,25.2687771522048,16.4503538323077,20.8591621739202,13.1372382773463,7.90861202011334,17.0510237078956,1.42528735632184,0.592592592592593,2.23873268840393,NA,NA,16.3791720380435,0.894523326572008
5.59782094789073,0.0955882352941176,1.69117647058824,7.85816573687845,4.34794142617215,NA,7.00833833347308,12.5925520040589,1.80599647266314,NA,3.31736118157732,NA,0.372222222222219,NA
18.696702085793,0.517213695395513,12.8256,23.6887675718221,17.8880327430146,25.1428571428571,24.9429988193625,6.80228571428571,NA,6.80228571428571,NA,NA,9.14285714285714,NA
4.12313092313093,3.81128205128205,6.72440892440892,2.65846153846154,3.34222222222222,5.15063063063063,7.48374220374221,2.93333333333333,1.46666666666667,1.46666666666667,NA,NA,2.46461538461539,0.664615384615386
22.5123056689342,4.56889342403628,3.85549659863946,25.4290686779059,4.99377777777778,25.7372,18.9031682539683,27.38,0.75,12.0472,NA,0.876811594202898,3.43061224489796,0.207729468599033
6.68813775510204,3.7203125,11.7509375,9.33107780612245,4.6875,10.46125,11.4732653061224,9.78511479591837,0.642857142857143,0.849489795918367,1.18421052631579,1.31578947368421,4.51041666666667,NA
2.73958333333333,2.24652777777778,4.56062687312687,6.58796296296296,4.9,0.30625,6.8125,0.9375,3.60576923076923,NA,1.92241968557758,NA,2.32638888888889,2.58618421052632
8.32240568115738,6.2509771097288,7.07318001827597,8.24776165554417,3.82088744588745,11.0850203527815,8.83454284279395,2.48245380241649,NA,3.02608749766096,0.545454545454545,NA,NA,4.1527495261087
8.35490188135746,6.88690900021004,6.0702473803356,12.2079679514108,5.96292941492216,5.56007246376812,7.68907057340895,NA,NA,1.45045368620038,2.61885414478751,1.19047619047619,5.41384863123994,NA
5.14673046251994,1.04343448767691,2.55653973301032,7.42737260647759,3.06523839796567,0.857142857142857,11.2608958142291,6.28431578741176,NA,NA,NA,1.60531289269257,1.92036036036036,1.62700124771426
7.47402597402598,6.33781215219718,6.14478948858628,14.2515018315018,11.7309527845891,NA,9.61747057627883,0.536075036075036,NA,NA,5.02564102564103,NA,3.90538000663287,0.72869147659064
7.12039432926132,20.0089182410365,3.35347985347985,30.6443533806095,30.5773727422003,3.21468569744432,25.8177965439049,14.8021706153726,0.761904761904762,NA,NA,NA,3.38872648971171,20.2683686100435
4.79974101749935,3.53620682347955,3.74769433465086,15.592483008553,11.0647580702126,4.0034632034632,14.0047130471636,2.28769325912183,NA,NA,3.07718009405589,0.862420902224946,4.00098948670377,3.46624962986906
13.7268553715257,4.25017299217667,7.37759209744504,8.29973142371426,1.13254901960784,6.45934343434343,11.2657189542484,8.83449576236218,NA,2.74538271604938,0.870376559714795,NA,5.06417283950617,NA
9.64201669385703,3.46436787022501,6.24231559290383,3.84564590964591,2.29206349206349,7.7679120879121,8.65171323914181,1.15294117647059,NA,1.15294117647059,NA,0.969230769230766,1.867189429618,1.15294117647059
20.9794262636021,5.65023537146614,12.7544322344322,11.5862689691261,5.70871794871795,4.8805811965812,16.7637788243503,1.70666666666667,20.5714285714286,NA,8.72307692307692,NA,1.57881656804734,2.27739473225188
7.07507130124777,5.25082295457733,1.64251336898396,8.3402823102823,7.69234418779873,4.45389573785296,7.49512597224166,5.58099809281628,0.632183908045979,2.9579679144385,4.32330266225003,NA,0.192513368983957,NA
12.0142156862745,1.08764705882353,0.764705882352941,8.62593837535014,7.18357609710551,4.23263492063492,11.5238095238095,4.54961531279178,NA,NA,0.764705882352941,3.77226890756303,3.77653594771242,NA
8.11581196581197,2.86937433718976,3.34063818565401,13.3202669290933,9.84301114122252,1.51042735042735,8.16235429426268,4.34897435897436,0.615188196326408,0.755213675213676,5.55097084529214,NA,4.46875,NA
8.21944444444445,3.15259259259259,6.73,27.9911111111111,16.4320987654321,NA,22.3649382716049,8.21604938271605,NA,5.22839506172839,3.16129032258064,20.1666666666667,3.11246913580247,3.53006770211071
9.24880952380952,10.725376344086,1.46666666666667,4.3735567977759,3.44974727396638,6.03333333333333,8.8908635955518,0.49285714285714,1.30838709677418,2.93333333333333,2.40752904523918,0.601090413448432,NA,0.791566603924622
19.255610440652,4.20740938040107,11.2125825129865,10.0368610460023,3.31038011695906,12.6280568846358,11.1349365222172,11.6627946127946,3.96677890011223,NA,0.597343561332481,NA,3.15131578947368,NA
4.92857142857143,7.54515446633334,5.47832972582973,7.54380952380953,3.77190476190477,0.650018462979475,6.76419881400293,2.88383838383838,0.0389073518683636,2.27272727272727,3.35423925667828,NA,5.32400932400932,1.41446428571429
8.65033344356261,5.6999145723104,5.8796626984127,9.4104899691358,5.81027777777778,12.0868055555556,12.0218904320988,0.44,NA,0.22,1.96875,NA,5.4932208994709,1.30208333333333
3.95047619047619,6.09774265257657,1.97222222222222,19.4612783177617,17.8552019288728,1.95655257936508,10.915575577919,3.5320576168231,0.850247710898707,NA,3.50419201052112,NA,1.82125768967874,0.0121527777777774
NA,9.65260869565218,2.75,0.95445410174092,0.466173361522197,0.022107378696526,0.198966408268735,NA,1.77777777777778,NA,5.41963849535906,NA,NA,1.88866189989785
9.91089520049502,5.30323034900422,4.56290726817042,5.04885629007279,2.54223259762309,8.40054894509041,9.73467946929673,8.9798971482001,0.651112054329371,2.31739281243874,NA,0.969696969696969,4.02641511710326,0.231112054329372
