"","age","fnlwgt","education-num","capital-gain","capital-loss","hours-per-week","workclass","education","marital-status","occupation","relationship","race","sex","native-country","target"
"33",0.780030766883344,0.145276768589098,-1.67798490030019,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," 10th"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female"," United-States"," <=50K"
"34",0.702492917292554,-0.398836079523843,1.5196995214248,-0.233423917553323,-0.23736669945721,0.78743239720373," Self-emp-not-inc"," Masters"," Never-married"," Prof-specialty"," Not-in-family"," White"," Female"," United-States"," <=50K"
"35",0.780030766883344,-0.498390609691752,1.5196995214248,-0.233423917553323,-0.23736669945721,0.78743239720373," Self-emp-inc"," Masters"," Married-spouse-absent"," Sales"," Not-in-family"," Asian-Pac-Islander"," Male"," India"," <=50K"
"36",-0.53811267616008,-0.917731411247704,0.320567863277931,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Assoc-voc"," Never-married"," Adm-clerical"," Not-in-family"," White"," Female"," United-States"," <=50K"
"37",-1.39102902165877,0.290421084998984,0.720278415993555,-0.233423917553323,3.74212650637641,-1.75431194496454," State-gov"," Assoc-acdm"," Never-married"," Other-service"," Own-child"," White"," Male"," United-States"," <=50K"
"38",-0.848264074523238,1.83013482079335,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Sales"," Not-in-family"," White"," Male"," United-States"," <=50K"
"39",-0.46057482656929,0.131537761680573,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Never-married"," Other-service"," Not-in-family"," Black"," Female"," United-States"," <=50K"
"40",-0.072885578615342,-0.63351091701531,-0.478853242153318,-0.233423917553323,-0.23736669945721,2.90555268234396," Private"," HS-grad"," Never-married"," Other-service"," Not-in-family"," White"," Male"," United-States"," <=50K"
"41",-0.305499127387711,0.906212083112773,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.907063830908451," Private"," HS-grad"," Divorced"," Priv-house-serv"," Unmarried"," Black"," Female"," United-States"," <=50K"
"42",-1.39102902165877,-0.0358224269927272,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Tech-support"," Own-child"," White"," Female"," United-States"," <=50K"
"43",4.03662044969651,-0.510915988882801,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Never-married"," Other-service"," Not-in-family"," White"," Female"," United-States"," <=50K"
"44",-1.1584154728864,-0.501873999170919,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Machine-op-inspct"," Own-child"," Black"," Female"," United-States"," <=50K"
"45",0.392341518929396,1.38073125631213,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Divorced"," Adm-clerical"," Not-in-family"," White"," Female"," United-States"," <=50K"
"46",0.469879368520185,-0.233106413585472,1.11998896870918,2.92759306476347,-0.23736669945721,1.63468051125982," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male"," United-States"," >50K"
"47",-1.08087762329561,-1.46117722733272,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.313990151069187," Private"," Some-college"," Never-married"," Tech-support"," Not-in-family"," White"," Female"," United-States"," <=50K"
"48",-0.770726224932448,-0.046383767434884,1.91941007414043,-0.233423917553323,-0.23736669945721,1.21105645423178," Private"," Prof-school"," Divorced"," Prof-specialty"," Unmarried"," White"," Male"," United-States"," <=50K"
"49",-1.1584154728864,0.238966975511494,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Married-civ-spouse"," Other-service"," Husband"," White"," Male"," United-States"," <=50K"
"50",-1.39102902165877,-1.08888997674669,-0.0791426894376938,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," Some-college"," Never-married"," Sales"," Not-in-family"," White"," Female"," United-States"," <=50K"
"51",-0.693188375341659,-0.822067901242694,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Never-married"," Craft-repair"," Not-in-family"," White"," Male"," United-States"," <=50K"
"52",-0.150423428206132,-0.328881095595136,1.11998896870918,-0.233423917553323,4.16577237994683,0.78743239720373," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," United-States"," >50K"
"53",1.78802281156361,-0.62081877981728,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male"," United-States"," <=50K"
"54",1.16772001483729,0.664792810672279,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," Canada"," >50K"
"55",-0.615650525750869,0.966143057955152,1.11998896870918,2.76723970587904,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male"," United-States"," >50K"
"56",1.0901821652465,-1.36592134801144,-0.0791426894376938,-0.233423917553323,-0.23736669945721,1.21105645423178," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," >50K"
"57",0.00465227097544755,0.00796081417361746,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Divorced"," Craft-repair"," Not-in-family"," White"," Male"," Iran"," <=50K"
"58",-0.46057482656929,-0.968342466366565,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," <=50K"
"59",-0.615650525750869,-0.791402956625554,-0.878563794868943,-0.233423917553323,-0.23736669945721,2.90555268234396," Self-emp-not-inc"," 12th"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male"," United-States"," <=50K"
"60",0.237265819747816,1.01866256582058,0.320567863277931,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Assoc-voc"," Divorced"," Craft-repair"," Not-in-family"," White"," Female"," United-States"," <=50K"
"61",0.857568616474133,0.0166137018692091,1.5196995214248,-0.233423917553323,4.16577237994683,-0.0598157168523603," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," United-States"," >50K"
"62",-0.46057482656929,1.16261178318043,-0.478853242153318,2.92759306476347,-0.23736669945721,-0.0598157168523603," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," >50K"
"63",0.547417218110975,-0.0628279597899966,-0.478853242153318,-0.233423917553323,-0.23736669945721,0.533257962986903," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," >50K"
"64",0.392341518929396,0.79191799799445,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.483439773880406," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male"," United-States"," <=50K"
"65",1.78802281156361,-0.586605595384925,-0.478853242153318,1.19372097651816,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male"," United-States"," <=50K"
"66",1.24525786442808,1.71885164413441,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.737614208097233," Private"," HS-grad"," Married-civ-spouse"," Other-service"," Husband"," White"," Male"," Mexico"," <=50K"
"67",-0.305499127387711,-0.317587872789005,0.720278415993555,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Assoc-acdm"," Separated"," Other-service"," Unmarried"," White"," Female"," United-States"," <=50K"
"68",0.857568616474133,-0.150162833779656,-0.0791426894376938,-0.233423917553323,-0.23736669945721,3.329176739372," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," >50K"
"69",0.00465227097544755,0.285687010467456,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Other-service"," Own-child"," White"," Male"," United-States"," <=50K"
"70",-0.227961277796921,0.0665669892938664,1.91941007414043,-0.233423917553323,4.3393977379675,3.329176739372," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," United-States"," >50K"
"71",-0.150423428206132,-1.50251468439667,-0.878563794868943,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," 12th"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male"," United-States"," <=50K"
"72",-0.615650525750869,-0.0974209819049206,1.11998896870918,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male"," United-States"," <=50K"
"73",-0.150423428206132,-0.693478949192574,0.720278415993555,-0.233423917553323,-0.23736669945721,1.63468051125982," Private"," Assoc-acdm"," Divorced"," Tech-support"," Not-in-family"," White"," Female"," United-States"," <=50K"
"74",-1.23595332247719,-1.46504045449445,1.11998896870918,-0.233423917553323,-0.23736669945721,-1.75431194496454," Local-gov"," Bachelors"," Never-married"," Prof-specialty"," Own-child"," White"," Female"," United-States"," <=50K"
"75",0.00465227097544755,-0.549261066154807,-0.478853242153318,-0.233423917553323,4.16577237994683,-0.0598157168523603," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," >50K"
"76",-0.072885578615342,0.214407226816619,-0.478853242153318,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," >50K"
"77",0.780030766883344,-1.26276299202599,2.31912062685605,-0.233423917553323,4.16577237994683,0.448533151581294," State-gov"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female"," United-States"," >50K"
"78",-1.62364257043113,0.261414456117938,-1.27827434758457,-0.233423917553323,-0.23736669945721,-2.17793600199259," Private"," 11th"," Never-married"," Adm-clerical"," Own-child"," White"," Male"," United-States"," <=50K"
"79",-1.46856687124955,-1.44666928072533,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-1.75431194496454," Self-emp-not-inc"," Some-college"," Never-married"," Craft-repair"," Own-child"," White"," Male"," United-States"," <=50K"
"80",-0.848264074523238,-0.505107251639615,1.11998896870918,-0.233423917553323,3.44349089058087,-0.0598157168523603," Private"," Bachelors"," Never-married"," Sales"," Not-in-family"," Black"," Female"," United-States"," <=50K"
"81",-1.23595332247719,-0.00764032381286677,1.11998896870918,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," Bachelors"," Never-married"," Sales"," Own-child"," Asian-Pac-Islander"," Male"," Taiwan"," <=50K"
"82",0.857568616474133,-1.48996151220446,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," <=50K"
"83",-0.615650525750869,0.025331439900849,-1.27827434758457,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," 11th"," Never-married"," Handlers-cleaners"," Own-child"," White"," Male"," United-States"," <=50K"
"84",0.392341518929396,0.331137831703615,0.320567863277931,-0.233423917553323,-0.23736669945721,-0.0598157168523603," State-gov"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female"," United-States"," >50K"
"85",0.392341518929396,-0.17082229797791,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Separated"," Prof-specialty"," Unmarried"," White"," Female"," United-States"," <=50K"
"86",-1.46856687124955,-0.225593038937587,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.483439773880406," Local-gov"," HS-grad"," Divorced"," Exec-managerial"," Not-in-family"," White"," Female"," United-States"," <=50K"
"87",1.55540926279124,-1.02393773302743,-0.478853242153318,-0.233423917553323,-0.23736669945721,1.63468051125982," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male"," United-States"," <=50K"
"88",0.237265819747816,0.0286388070393139,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Local-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male"," United-States"," >50K"
"89",-0.53811267616008,0.373429515140848,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male"," United-States"," <=50K"
"90",-0.53811267616008,-0.0268823449517787,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Local-gov"," HS-grad"," Never-married"," Adm-clerical"," Not-in-family"," White"," Female"," United-States"," <=50K"
"91",-0.072885578615342,0.818015626087043,-0.0791426894376938,-0.233423917553323,-0.23736669945721,3.329176739372," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male"," United-States"," >50K"
"92",0.314803669338606,-0.625108166330191,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male"," United-States"," <=50K"
"93",-1.08087762329561,2.22537909034048,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Never-married"," Sales"," Other-relative"," White"," Male"," United-States"," <=50K"
"94",0.00465227097544755,-1.17511313068981,1.91941007414043,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," United-States"," >50K"
"95",1.40033356360966,1.32886025180719,-0.478853242153318,-0.233423917553323,4.1310473083427,0.78743239720373," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Other-service"," Husband"," White"," Male"," Canada"," >50K"
"96",-0.770726224932448,1.72040805219957,-0.0791426894376938,1.43754031451424,-0.23736669945721,-1.3306878879365," Private"," Some-college"," Married-civ-spouse"," Sales"," Wife"," White"," Female"," United-States"," <=50K"
"97",-0.150423428206132,-0.82733004279633,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," HS-grad"," Never-married"," Machine-op-inspct"," Own-child"," White"," Female"," United-States"," <=50K"
"98",1.16772001483729,-0.894190739262159,-2.07769545301582,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," 9th"," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male"," United-States"," <=50K"
"99",1.40033356360966,1.02763044086269,-0.0791426894376938,-0.233423917553323,-0.23736669945721,0.78743239720373," Self-emp-inc"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," <=50K"
"100",0.857568616474133,0.0482143441921887,0.320567863277931,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Local-gov"," Assoc-voc"," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male"," United-States"," >50K"
"101",1.32279571401887,0.513107874655232,-0.0791426894376938,-0.233423917553323,-0.23736669945721,1.29578126563738," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," <=50K"
"102",-0.615650525750869,-0.471273904889828,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," State-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male"," India"," >50K"
"103",-1.23595332247719,-0.829479368219646,-0.478853242153318,-0.233423917553323,-0.23736669945721,0.0249090945532488," Private"," HS-grad"," Never-married"," Craft-repair"," Not-in-family"," White"," Male"," United-States"," <=50K"
"104",-1.31349117206798,0.0717828091788965,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Other-service"," Own-child"," White"," Female"," United-States"," <=50K"
"105",0.159727970157027,-0.67920261092822,1.11998896870918,-0.233423917553323,-0.23736669945721,1.63468051125982," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male"," United-States"," <=50K"
"106",-0.615650525750869,-1.06561797043906,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Never-married"," Exec-managerial"," Own-child"," Black"," Male"," Germany"," <=50K"
"107",-0.693188375341659,0.702443062915196,1.11998896870918,-0.233423917553323,-0.23736669945721,0.78743239720373," State-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," United-States"," >50K"
"108",-1.46856687124955,1.01388216962045,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.483439773880406," Private"," Some-college"," Never-married"," Other-service"," Own-child"," Black"," Male"," United-States"," <=50K"
"109",0.702492917292554,0.886238179609887,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female"," United-States"," >50K"
"110",-1.39102902165877,-0.745498183037057,-0.0791426894376938,-0.233423917553323,3.74212650637641,-1.07651345371967," Private"," Some-college"," Never-married"," Adm-clerical"," Own-child"," White"," Female"," United-States"," <=50K"
"111",-0.53811267616008,-0.715481741780401,0.720278415993555,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Assoc-acdm"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male"," United-States"," >50K"
"112",-1.1584154728864,-0.647527853935471,1.11998896870918,-0.233423917553323,-0.23736669945721,-0.907063830908451," Private"," Bachelors"," Never-married"," Adm-clerical"," Own-child"," White"," Female"," United-States"," <=50K"
"113",0.0821901205662372,1.60803168416153,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Divorced"," Craft-repair"," Not-in-family"," White"," Male"," United-States"," <=50K"
"114",-0.770726224932448,-1.13530428868985,0.720278415993555,-0.233423917553323,-0.23736669945721,1.63468051125982," Private"," Assoc-acdm"," Never-married"," Sales"," Not-in-family"," White"," Female"," United-States"," <=50K"
"115",-1.08087762329561,-1.37893773688971,-0.478853242153318,-0.233423917553323,3.84167171164159,-0.0598157168523603," Private"," HS-grad"," Never-married"," Other-service"," Not-in-family"," White"," Female"," United-States"," <=50K"
"116",0.00465227097544755,-0.659451051434643,-0.478853242153318,1.56993462620857,-0.23736669945721,-0.483439773880406," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," <=50K"
"117",-0.072885578615342,0.574715693901147,1.11998896870918,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male"," United-States"," <=50K"
"118",0.624955067701764,-0.425897198323439,0.720278415993555,-0.233423917553323,-0.23736669945721,-0.398714962474797," Private"," Assoc-acdm"," Divorced"," Tech-support"," Not-in-family"," Black"," Female"," United-States"," <=50K"
"119",0.00465227097544755,-0.613611128182194,1.5196995214248,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Federal-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male"," Iran"," >50K"
"120",0.392341518929396,-1.25297059128269,-0.478853242153318,-0.233423917553323,-0.23736669945721,1.63468051125982," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," <=50K"
"121",-0.848264074523238,-0.269033499756247,0.320567863277931,-0.233423917553323,-0.23736669945721,-0.483439773880406," Private"," Assoc-voc"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female"," United-States"," <=50K"
"122",-1.39102902165877,-1.4624371767188,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-1.75431194496454," Private"," Some-college"," Never-married"," Sales"," Own-child"," White"," Male"," United-States"," <=50K"
"123",-0.46057482656929,0.119067968491851,0.720278415993555,-0.233423917553323,-0.23736669945721,0.78743239720373," Private"," Assoc-acdm"," Never-married"," Sales"," Not-in-family"," Black"," Male"," United-States"," <=50K"
"124",0.857568616474133,-1.02087123856571,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male"," United-States"," >50K"
"125",1.78802281156361,-1.16316214018947,-0.478853242153318,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male"," United-States"," <=50K"
"126",-0.848264074523238,0.376273665593254,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.0598157168523603," Private"," Some-college"," Never-married"," Sales"," Own-child"," White"," Female"," United-States"," <=50K"
"127",-1.46856687124955,1.15527443087325,-0.0791426894376938,-0.233423917553323,-0.23736669945721,-0.907063830908451," Private"," Some-college"," Never-married"," Other-service"," Own-child"," White"," Male"," Mexico"," <=50K"
